replyID,replyDate,typeNameD,title,reply_object,longitude,latitude
16150220,2022-09-28 04:46:00, 建言 ,中央公馆小区物业乱收费开发商强租车位20年,安徽省亳州市涡阳县委书记,116.215665,33.492921
15867728,2022-08-30 06:39:00, 投诉/求助 ,情况反映,安徽省省长王清宪,117.227219,31.820591
15628105,2022-08-03 04:15:00, 投诉/求助 ,界首市海特燃气垄断行为,安徽省阜阳市界首市委书记,115.374821,33.258244
15545735,2022-07-25 06:39:00, 投诉/求助 ,淮河路停车场工作人员态度恶劣，停车场每天吵架,安徽省合肥市庐阳区委书记,117.264786,31.878589
14961676,2022-06-03 08:23:00, 咨询 ,六安市裕安区独山镇燃气问题,安徽省六安市裕安区委书记,116.479829,31.738183
14925643,2022-05-31 06:52:00, 投诉/求助 ,蜀山区国购苑小区物业违法经营,安徽省合肥市市长罗云峰,117.227219,31.820591
14791467,2022-05-20 09:51:00, 投诉/求助 ,砀山华润燃气强制安装燃气报警器欺行霸市,安徽省宿州市砀山县委书记,116.367095,34.442561
14160013,2022-04-15 11:18:00, 投诉/求助 ,淮北华润燃气公司捆绑消费,安徽省委书记郑栅洁,116.828133,33.991451
14157872,2022-04-15 09:18:00, 投诉/求助 ,小区什么时候能安装然气,安徽省合肥市委书记虞爱华,117.227219,31.820591
13818136,2022-03-17 05:26:00, 投诉/求助 ,关于紫金山庄小区内部车位被霸占问题,安徽省省长王清宪,117.329949,31.733806
15527065,2022-07-22 09:31:00, 投诉/求助 ,建设路冠超市门前地摊人员占道经营（危险品）,福建省龙岩市上杭县委书记,116.420098,25.049518
17172221,2023-01-17 10:18:00, 投诉/求助 ,临清市魏湾镇辛道庄村没有天然气，,山东省委书记林武,117.019915,36.671156
17168005,2023-01-16 21:22:00, 投诉/求助 ,天然气问题,山东省委书记林武,115.704881,36.838277
17161277,2023-01-15 19:28:00, 投诉/求助 ,君悦府暖气不热，多次反映当地政府不作为,山东省省长周乃翔,117.323725,34.810488
17156145,2023-01-14 18:48:00, 投诉/求助 ,关于黄务金苹果燃气疑问,山东省委书记林武,117.019915,36.671156
17122578,2023-01-09 22:06:00, 投诉/求助 ,天然气,山东省济南市济阳区委书记,117.120098,36.6512
17112868,2023-01-08 23:15:00, 投诉/求助 ,解决小区目前最基本生活设施,山东省委书记林武,117.019915,36.671156
17101435,2023-01-06 23:12:00, 建言 ,天然气管道建议整改埋地下,山东省聊城市委书记李长萍,115.985389,36.456684
17100162,2023-01-06 19:27:00, 投诉/求助 ,燃气限购停气,山东省委书记林武,115.671191,36.233598
17098474,2023-01-06 08:14:00, 投诉/求助 ,暖气太冷,山东省聊城市委书记李长萍,115.985389,36.456684
17097791,2023-01-06 06:37:00, 投诉/求助 ,山东聊城莘县天然气停气一个多月无人管,山东省委书记林武,117.019915,36.671156
17097736,2023-01-06 06:32:00, 投诉/求助 ,莘县中燃燃气停气一个多月了,山东省聊城市委书记李长萍,115.985389,36.456684
17090102,2023-01-05 06:12:00, 投诉/求助 ,中燃公司燃气不足造成取暖困难,山东省聊城市冠县县委书记,115.442739,36.484009
17057269,2022-12-30 23:19:00, 投诉/求助 ,天然气公司随意停止天然气供应,山东省德州市委书记田卫东,116.359381,37.436657
17056205,2022-12-30 19:57:00, 建言 ,冠县万善乡前万善村停水，停天然气,山东省聊城市冠县县委书记,115.442739,36.484009
17013131,2022-12-25 04:56:00, 投诉/求助 ,天然气问题,山东省聊城市莘县县委书记,115.671191,36.233598
16988284,2022-12-22 20:56:00, 投诉/求助 ,天然气供给不正常（刘垓子镇左桥村）,山东省聊城市临清市委书记,115.704881,36.838277
16981876,2022-12-22 08:20:00, 投诉/求助 ,天然气停气问题,山东省聊城市市长张百顺,115.985389,36.456684
16943307,2022-12-18 04:18:00, 投诉/求助 ,济南奥德燃气随意停气区别对待,山东省济南市济阳区委书记,117.120098,36.6512
16940180,2022-12-17 18:16:00, 建言 ,聊城市中燃天然气停气，导致基本民生保障不了,山东省省长周乃翔,115.671191,36.233598
16876121,2022-12-08 20:08:00, 投诉/求助 ,天然气,山东省济南市济阳区委书记,117.120098,36.6512
16803175,2022-12-01 05:27:00, 投诉/求助 ,聊城市莘县中燃无故停气,山东省委书记林武,117.019915,36.671156
16712566,2022-11-23 05:21:00, 投诉/求助 ,港华燃气收费违规,山东省济南市平阴县委书记,116.456006,36.289251
16687577,2022-11-21 03:46:00, 投诉/求助 ,关于龙桑寺镇天然气自七月份停气至今的求助,山东省济南市商河县委书记,117.157232,37.309041
16512913,2022-11-07 06:11:00, 投诉/求助 ,农村天然气,山东省济南市商河县委书记,117.157232,37.309041
16496784,2022-11-06 05:08:00, 投诉/求助 ,赵官锦川社区天然气停供，村民无法正常供暖生活,山东省德州市齐河县委书记,116.762893,36.784158
16447967,2022-11-02 01:57:00, 投诉/求助 ,郝王庄镇格林春天小区停天然气,山东省德州市武城县委书记,116.069302,37.213311
16309481,2022-10-17 23:41:00, 投诉/求助 ,章丘中燃公司强制用户更换燃气灶,山东省济南市委书记刘强,117.120098,36.6512
16204027,2022-10-05 20:14:00, 咨询 ,西元庄社区今早上突然停电原因,山东省青岛市即墨区委书记,120.447158,36.389408
15522204,2022-07-22 01:34:00, 投诉/求助 ,220国道维修连续挖断燃气管道吃饭成了问,山东省委书记林武,117.019915,36.671156
15471730,2022-07-17 23:32:00, 咨询 ,十八里铺镇农村停供天然气50天咨询,山东省聊城市莘县县委书记,115.671191,36.233598
15454189,2022-07-16 01:00:00, 投诉/求助 ,领奖帅府,山东省菏泽市市长张伦,115.480656,35.23375
15342371,2022-07-06 01:29:00, 投诉/求助 ,天然气断气一个月！求解决！聊城市莘县董杜庄镇,山东省委书记林武,115.671191,36.233598
15249150,2022-06-28 04:44:00, 投诉/求助 ,坊子区华润燃气乱收费，私自扣除燃气表余额,山东省潍坊市坊子区委书记,119.166485,36.654448
15206575,2022-06-24 07:17:00, 投诉/求助 ,朝城镇无故燃气停了近一个月,山东省聊城市委书记李长萍,115.985389,36.456684
15186767,2022-06-22 21:04:00, 投诉/求助 ,莘县十八里铺杨河口村无故停气三周严重影响民生,山东省省长周乃翔,115.671191,36.233598
15176983,2022-06-22 00:35:00, 投诉/求助 ,关于朝城镇10几天停天然气事宜,山东省聊城市莘县县委书记,115.671191,36.233598
15175729,2022-06-21 23:13:00, 投诉/求助 ,山东莘县无故停气三周严重影响民生 ,山东省委书记林武,115.671191,36.233598
15162704,2022-06-20 22:57:00, 投诉/求助 ,投诉烟台新奥燃气不为用考虑,山东省烟台市委书记江成,121.447852,37.464539
15161962,2022-06-20 22:14:00, 投诉/求助 ,莘县十八里铺杨河口村无故停气三周严重影响民生,山东省聊城市委书记李长萍,115.985389,36.456684
15058159,2022-06-11 22:25:00, 投诉/求助 ,莘县中燃无故停气十多天,山东省聊城市莘县县委书记,115.671191,36.233598
14938276,2022-06-01 06:09:00, 投诉/求助 ,高唐县清平镇25个村庄停气20天无人管,山东省聊城市委书记李长萍,115.985389,36.456684
14912467,2022-05-30 08:14:00, 投诉/求助 ,投诉关于雅淡里村10几天停天然气事宜。,山东省聊城市莘县县委书记,115.671191,36.233598
14860268,2022-05-26 01:40:00, 投诉/求助 ,王风楼镇东方家园小区无故停气三年多,山东省德州市平原县委书记,116.434032,37.165323
14547296,2022-05-07 12:17:00, 投诉/求助 ,因为补偿不合理没同意签协议，要停气和福利,山东省青岛市市长赵豪志,120.382621,36.067131
14048412,2022-04-07 01:50:00, 投诉/求助 ,请领导给我们一片良好的生存环境,山东省青岛市黄岛区委书记,120.198055,35.960933
13393841,2022-02-23 03:33:00, 咨询 ,山东菏泽曹县普连集镇我平楼新村，,山东省委书记林武,115.542328,34.825508
12890350,2022-02-12 09:44:00, 投诉/求助 ,找领导投诉淄博开创热力有限公司淄川分公司,山东省委书记林武,117.966723,36.643452
12758413,2022-01-26 00:38:00, 咨询 ,城建规划,山东省潍坊市委书记江敦涛,119.161748,36.706962
12686353,2022-01-19 02:00:00, 投诉/求助 ,雪野湖没有拆迁的别墅停水停电停气,山东省委书记林武,117.019915,36.671156
17198025,2023-01-25 07:52:00, 投诉/求助 ,诚朴路北段乱停车现象严重,河南省平顶山市代理市长李明俊,113.192661,33.766169
17191146,2023-01-22 08:15:00, 投诉/求助 ,供暖问题,河南省焦作市山阳区委书记,113.254881,35.214507
17164660,2023-01-16 04:59:00, 投诉/求助 ,天然气,河南省长垣市委书记范文卿,113.753394,34.765869
17154297,2023-01-14 06:10:00, 投诉/求助 ,名亨城市花园暖气不热,河南省许昌市禹州市委书记,113.488478,34.140701
17151908,2023-01-13 22:00:00, 建言 ,睢县西苑社区物业私自涨物业费,河南省商丘市委书记李国胜,115.656339,34.414961
17095174,2023-01-06 00:46:00, 投诉/求助 ,郑州冬暖热力故意停暖,河南省委书记楼阳生,113.976253,34.718936
16942094,2022-12-18 00:30:00, 投诉/求助 ,濮阳通用绿能燃气公司，越秀樟园物业不作为,河南省濮阳市濮阳县委书记,115.029078,35.712193
16936791,2022-12-17 01:07:00, 投诉/求助 ,老焦大家属院暖气经常性突然停气,河南省焦作市山阳区委书记,113.254881,35.214507
16901389,2022-12-12 02:34:00, 投诉/求助 ,漯河市临颍县燃气公司随意停气,河南省委书记楼阳生,113.931261,33.828042
16848220,2022-12-05 23:07:00, 投诉/求助 ,孟庄镇康桥林语镇经常停气！,河南省郑州市新郑市委书记,113.740662,34.395949
16814325,2022-12-02 06:02:00, 投诉/求助 ,华恩热力公司不作为 已停气1天,河南省郑州市中牟县委书记,113.976253,34.718936
16806172,2022-12-01 12:44:00, 投诉/求助 ,华恩热能供热期间屡次停供,河南省郑州市中牟县委书记,113.976253,34.718936
16628655,2022-11-16 02:49:00, 投诉/求助 ,馨怡揽月小区供暖季相关问题,河南省平顶山市委书记张雷明,113.192661,33.766169
16551898,2022-11-10 01:23:00, 投诉/求助 ,不安装燃气公司的燃气自闭阀被强制停止用气,河南省鹤壁市市长郭浩,114.297309,35.748325
16491869,2022-11-05 23:52:00, 投诉/求助 ,关系群众生活的燃气问题。,河南省安阳市市长高永,114.392392,36.097577
16421191,2022-10-30 11:50:00, 建言 ,燃气费滞纳金,河南省濮阳市委书记杨青玖,115.029216,35.761829
16323654,2022-10-19 09:10:00, 投诉/求助 ,天然气公司让安装报警器自闭阀,河南省兰考县委书记陈维忠,114.821348,34.822211
16249335,2022-10-11 07:43:00, 建言 ,鹤壁天伦燃气公司以停气威胁安装自闭阀,河南省鹤壁市市长郭浩,114.297309,35.748325
15999856,2022-09-13 07:32:00, 投诉/求助 ,擅自停气,河南省委书记楼阳生,114.901452,35.971704
15992497,2022-09-12 20:53:00, 建言 ,关于东华街堵车问题,河南省濮阳市委书记杨青玖,115.029216,35.761829
15951869,2022-09-08 01:07:00, 建言 ,请求汝州新奥燃气公司依法恢复供气,河南省汝州市委书记陈天富,112.844517,34.167029
15907927,2022-09-03 11:43:00, 投诉/求助 ,河洛华府规划,河南省洛阳市洛宁县委书记,111.653111,34.389197
15887999,2022-09-01 08:01:00, 投诉/求助 ,近100户居民面临因违法建筑原因停气无法生活,河南省委书记楼阳生,113.625328,34.746611
15834031,2022-08-26 07:05:00, 投诉/求助 ,永通路永通苑天然气停了一个月了,河南省安阳市汤阴县委书记,114.357763,35.924514
15831011,2022-08-26 01:43:00, 投诉/求助 ,永通路拆迁把天然气给停了 快一个月了还没给安,河南省安阳市汤阴县委书记,114.357763,35.924514
15826380,2022-08-25 11:49:00, 投诉/求助 ,华兰大道丰华街交叉口处的佐今明何时搬走,河南省新乡市红旗区委书记,113.875245,35.30385
15753654,2022-08-17 20:59:00, 投诉/求助 ,鹿邑县府南街北段占道停放问题,河南省鹿邑县县长郭俊涛,115.484454,33.86
15635017,2022-08-03 23:52:00, 投诉/求助 ,燃气公司停止供气导致投资100多万元饭店停业,河南省三门峡市渑池县委书记,111.761797,34.767951
15567770,2022-07-27 10:28:00, 投诉/求助 ,荥阳燃气公司业务规定不合理，企业运营举步维艰,河南省郑州市荥阳市委书记,113.38324,34.786948
15546948,2022-07-25 09:22:00, 投诉/求助 ,关于温县中裕燃气公司私自停气的投诉信,河南省焦作市温县县委书记,113.08053,34.940189
15422442,2022-07-13 04:47:00, 投诉/求助 ,关于洪山镇强制收费150元天然气自闭阀事宜,河南省周口市委书记张建慧,114.69695,33.626149
15255683,2022-06-28 20:08:00, 投诉/求助 ,居民燃气自闭阀收费标准,河南省开封市市长李湘豫,114.307677,34.797966
15166715,2022-06-21 04:19:00, 投诉/求助 ,天然气停供,河南省商丘市委书记李国胜,115.656339,34.414961
15049918,2022-06-11 00:00:00, 建言 ,维权,河南省驻马店市委书记鲍常勇,114.022247,33.012885
14985240,2022-06-05 23:04:00, 咨询 ,濮阳华润燃气强制安装燃气报警器，不安就停气,河南省濮阳市委书记杨青玖,115.029216,35.761829
14948667,2022-06-02 02:19:00, 投诉/求助 ,范县濮城镇文早村什么时候来水,河南省濮阳市范县县委书记,115.504201,35.851906
14707616,2022-05-15 05:39:00, 建言 ,丰源公寓小区旧改,河南省商丘市委书记李国胜,115.656339,34.414961
14617328,2022-05-11 01:16:00, 投诉/求助 ,丰源公寓改造项目,河南省商丘市委书记李国胜,115.656339,34.414961
14540917,2022-05-07 04:34:00, 投诉/求助 ,小区垃圾乱飞,河南省平顶山市舞钢市委书记,113.516343,33.314033
13921773,2022-03-26 07:08:00, 投诉/求助 ,钱交了，至今不通气,河南省平顶山市委书记张雷明,113.192661,33.766169
13881804,2022-03-22 22:52:00, 投诉/求助 ,燃气公司配套服务不合理,河南省委书记楼阳生,113.753394,34.765869
13841988,2022-03-19 08:05:00, 投诉/求助 ,城市漫步、天骄名门等小区暖气停气,河南省郑州市中牟县委书记,113.976253,34.718936
13831155,2022-03-18 06:32:00, 建言 ,景园小区居民用水希望有所改善,河南省新乡市卫辉市委书记,114.064907,35.398494
13758430,2022-03-12 02:22:00, 建言 ,建议,河南省省长王凯,113.625328,34.746611
13613207,2022-03-03 06:23:00, 投诉/求助 ,天价物业费、车位管理费,河南省郑州市中牟县委书记,113.976253,34.718936
12689219,2022-01-19 06:29:00, 投诉/求助 ,未告知用户就停燃气,河南省濮阳市委书记杨青玖,115.029216,35.761829
12594909,2022-01-10 21:16:00, 投诉/求助 ,平顶山饭店家属院暖气问题,河南省平顶山市新华区委书记,113.293977,33.737251
12537460,2022-01-06 02:50:00, 投诉/求助 ,室内温度12度，是供暖的达标温度吗？,河南省郑州市二七区委书记,113.640211,34.724114
16849702,2022-12-06 01:47:00, 投诉/求助 ,利川东城老是停气,湖北省恩施州利川市委书记,109.479664,30.29468
16834107,2022-12-04 10:12:00, 咨询 ,咨询利川天然气,湖北省恩施州利川市委书记,109.479664,30.29468
16834091,2022-12-04 10:10:00, 投诉/求助 ,利川天然气停气涨价,湖北省恩施州利川市委书记,109.479664,30.29468
16093098,2022-09-22 09:05:00, 建言 ,武镇生活用水,湖北省襄阳市南漳县委书记,111.838905,31.774636
15838556,2022-08-26 23:52:00, 建言 ,天然气公司停气四个月不解决,湖北省武汉市市长程用文,114.305469,30.593175
15570273,2022-07-27 21:41:00, 投诉/求助 ,2005住宅楼用了十几年的燃气，突然停气了,湖北省武汉市委书记郭元强,114.305469,30.593175
15533285,2022-07-23 03:42:00, 投诉/求助 ,东岳路兴丽风情巴黎小区没通天然气影响小区民生,湖北省十堰市代市长王永辉,110.799291,32.629462
15511867,2022-07-21 04:13:00, 投诉/求助 ,东岳路风情巴黎小区停供热水问题,湖北省十堰市代市长王永辉,110.799291,32.629462
15486040,2022-07-19 02:14:00, 投诉/求助 ,洪山区明泽丽湾A栋停天燃气,湖北省武汉市委书记郭元强,114.305469,30.593175
15485245,2022-07-19 01:03:00, 投诉/求助 ,洪山区明泽丽湾A座天然气停气事宜,湖北省武汉市委书记郭元强,114.305469,30.593175
15340982,2022-07-05 23:39:00, 投诉/求助 ,天然气公司停气,湖北省委书记王蒙徽,114.343796,30.500247
15265095,2022-06-29 08:31:00, 投诉/求助 ,中亚燃气强制换表 要求补交高额燃气费,湖北省孝感市市长胡玖明,113.957037,30.917766
15062059,2022-06-12 05:59:00, 投诉/求助 ,家中燃气无故欠费，华润公司态度强硬，投诉无门,湖北省委书记王蒙徽,114.341745,30.546557
15016866,2022-06-08 06:16:00, 投诉/求助 ,请问什么时候才能通气,湖北省委书记王蒙徽,114.343796,30.500247
14895265,2022-05-28 23:44:00, 投诉/求助 ,停气一个多月了我们该怎么办,湖北省武汉市市长程用文,114.305469,30.593175
14796310,2022-05-20 23:40:00, 投诉/求助 ,光谷大道国际企业中心旁严重占道停车问题,湖北省武汉市东湖新技术开发区党工委书记,114.305469,30.593175
14758507,2022-05-17 23:46:00, 投诉/求助 ,武汉市光谷天然气公司,湖北省武汉市市长程用文,114.305469,30.593175
14620706,2022-05-11 03:56:00, 咨询 ,请问物业公司通过更新电梯锁收取物业费是否侵权,湖北省委书记王蒙徽,114.039523,29.556688
13881573,2022-03-22 22:36:00, 投诉/求助 ,四个月来安心吃个饭，洗个热水澡都艰难。,湖北省荆州市委书记吴锦,112.239746,30.335184
12840903,2022-02-08 03:04:00, 投诉/求助 ,天然气供气不足,湖北省恩施州利川市委书记,109.479664,30.29468
12839510,2022-02-08 01:11:00, 投诉/求助 ,利川蚂蝗坝燃气供应不足直接停气！燃气公司不接,湖北省恩施州利川市委书记,109.479664,30.29468
16794676,2022-11-30 10:01:00, 投诉/求助 ,新奥燃气强制停气！不公平对待居民住户！,湖南省长沙市雨花区委书记,113.03826,28.135722
16791576,2022-11-30 04:26:00, 投诉/求助 ,新奥燃气粗爆换表停气,湖南省长沙市市长郑建新,112.938884,28.22808
12782762,2022-01-28 09:53:00, 投诉/求助 ,请燃气公司公布蓉国新赋热水器占用消防通道情况,湖南省常德市委书记曹志强,111.698784,29.031654
17156480,2023-01-14 20:26:00, 投诉/求助 ,投诉广州佳兆业城市广场停水事宜处理不当事宜,广东省委书记黄坤明,113.26641,23.132324
15816827,2022-08-24 19:18:00, 投诉/求助 ,电动车乱停乱放,广东省广州市海珠区委书记,113.317443,23.083788
15762351,2022-08-18 13:56:00, 投诉/求助 ,朱村街道办办事效率差强人意,广东省广州市增城区委书记,113.810627,23.261465
15735131,2022-08-15 23:28:00, 建言 ,佛山南海区珠水豪庭天价停车费,广东省佛山市南海区委书记,113.143441,23.028956
14460030,2022-05-02 05:47:00, 投诉/求助 ,珠光新城地面车辆管理混乱,广东省珠海市金湾区委书记,113.362656,22.147471
14333259,2022-04-25 14:32:00, 投诉/求助 ,碧桂园翡翠湾物业违规打包车位,广东省佛山市南海区委书记,113.143441,23.028956
14057484,2022-04-07 21:20:00, 投诉/求助 ,保利大国璟燃气预付费模式不便利,广东省广州市增城区委书记,113.810627,23.261465
13514362,2022-02-26 04:19:00, 投诉/求助 ,东莞常平镇丽城花园天城苑气改,广东省东莞市委书记肖亚非,113.751799,23.020673
16058227,2022-09-19 03:23:00, 投诉/求助 ,南宁市中燃城市燃气发展有限公司 ,广西壮族自治区党委书记刘宁,108.366543,22.817002
16058220,2022-09-19 03:23:00, 投诉/求助 ,请协调中然立即恢复伶俐工业园企业的天然气供应,广西壮族自治区党委书记刘宁,108.366543,22.817002
16058143,2022-09-19 03:18:00, 投诉/求助 ,请协调中燃燃气立即恢复伶俐工业园企业的天然气,广西壮族自治区党委书记刘宁,108.366543,22.817002
16058054,2022-09-19 03:11:00, 投诉/求助 ,请协调中燃立即恢复伶俐工业园企业的天然气供应,广西壮族自治区党委书记刘宁,108.366543,22.817002
16055500,2022-09-18 23:11:00, 投诉/求助 ,请协调中燃立即恢复伶俐工业园企业的天然气供应,广西壮族自治区党委书记刘宁,108.366543,22.817002
16054889,2022-09-18 22:29:00, 投诉/求助 ,请中燃公司恢复伶俐工业园天然气供应,广西壮族自治区党委书记刘宁,108.327546,22.815478
16012739,2022-09-14 09:40:00, 投诉/求助 ,新奥燃气无通知停气是施工人员蛮不讲理态度恶劣,广西壮族自治区贵港市委书记何录春,109.598926,23.11153
15905997,2022-09-03 07:03:00, 投诉/求助 ,武鸣区标营新区金都范小区民生问题求助,广西壮族自治区南宁市武鸣区委书记,108.27467,23.158595
12904866,2022-02-14 07:56:00, 投诉/求助 ,中铁龙沐湾一号供水燃气保障问题,海南省省辖县(县级市)乐东黎族自治县委书记,109.173054,18.750259
14776310,2022-05-19 04:57:00, 投诉/求助 ,投诉胜邦燃气停气后无人回访,重庆市大足区委书记陈一清,105.721733,29.707032
14281467,2022-04-22 08:36:00, 投诉/求助 ,融创溪山春晓3期未通燃气，长时间未开电梯,重庆市北碚区委书记王俊,106.395612,29.805107
12802533,2022-01-31 09:11:00, 投诉/求助 ,2022年除夕白羊镇停电停气,重庆市万州区区长聂红焰,108.408661,30.807667
17196733,2023-01-24 22:18:00, 投诉/求助 ,希望过年不停水停电停气,四川省内江市委书记邹自景,105.058432,29.580228
17196233,2023-01-24 19:41:00, 投诉/求助 ,农村生活用水用电用天然气困难,四川省委书记王晓晖,106.303042,31.271561
17189498,2023-01-21 10:13:00, 投诉/求助 ,普润镇周兴社区基建,四川省内江市隆昌县委书记,105.287612,29.339476
17188030,2023-01-20 21:05:00, 投诉/求助 ,农民吃不上年夜饭,四川省内江市隆昌县委书记,105.287612,29.339476
17183285,2023-01-19 11:15:00, 投诉/求助 ,经常停水停气,四川省泸州市泸县县委书记,105.381893,29.151534
17180099,2023-01-18 22:39:00, 投诉/求助 ,泸县潮河镇桂苑社区过年天天停水停气，无法正常,四川省泸州市泸县县委书记,105.381893,29.151534
17172143,2023-01-17 10:00:00, 投诉/求助 ,自贡市沿滩区联络镇新和村经常停气、停水,四川省自贡市委书记何礼,104.778442,29.33903
17165552,2023-01-16 07:50:00, 投诉/求助 ,天然气供需关系不平衡，严重影响群众正常生活,四川省省长黄强,104.075809,30.651239
17165158,2023-01-16 06:42:00, 投诉/求助 ,投诉：昌华燃气有限公司,四川省委书记王晓晖,105.444765,28.155801
17164948,2023-01-16 05:57:00, 咨询 ,阆中望垭镇无天然气供应,四川省委书记王晓晖,106.005046,31.558356
17151976,2023-01-13 22:13:00, 投诉/求助 ,泸县毗卢镇政府街至治安街停水频繁,四川省泸州市委书记杨林兴,105.442285,28.871805
17128168,2023-01-10 09:50:00, 投诉/求助 ,南部县神坝镇片区停水停气问题,四川省南充市南部县委书记,106.036584,31.347467
17112569,2023-01-08 22:39:00, 投诉/求助 ,无故停煤气,四川省巴中市委书记何平,106.747477,31.867903
17045135,2022-12-29 03:20:00, 建言 ,开江县慧民天然气公司连续无故停气四天,四川省达州市开江县委书记,107.868736,31.082986
17038276,2022-12-28 05:35:00, 投诉/求助 ,最冷的时候 停止供暖 城建部门不接电话,四川省阿坝州红原县委书记,102.544405,32.790891
17037778,2022-12-28 04:13:00, 投诉/求助 ,暖气公司不好好供暖,四川省阿坝州红原县委书记,102.544405,32.790891
17037326,2022-12-28 03:17:00, 投诉/求助 ,红原县供暖公司停供，要么供不热,四川省阿坝州红原县委书记,102.544405,32.790891
17014036,2022-12-25 07:22:00, 投诉/求助 ,乡村天然气过年供应不上,四川省眉山市市长黄河,103.848403,30.076994
16938366,2022-12-17 06:13:00, 投诉/求助 ,任市富友天然气公司,四川省达州市开江县委书记,107.868736,31.082986
16933769,2022-12-16 09:54:00, 投诉/求助 ,为啥经常停水，停气,四川省宜宾市江安县委书记,105.066879,28.723855
